n,data_inserimento,partito,valore
513,2019-03-05,Movimento 5 Stelle,22.1
513,2019-03-05,+Europa,3.0
513,2019-03-05,Altri,8.5
512,2019-02-27,Partito Democratico,18.6
512,2019-02-27,Forza Italia,11.0
512,2019-02-27,Fratelli d'Italia,4.7
512,2019-02-27,Lega,34.6
512,2019-02-27,Movimento 5 Stelle,21.8
512,2019-02-27,+Europa,3.7
512,2019-02-27,Altri,5.2
511,2019-02-26,Partito Democratico,18.5
511,2019-02-26,Forza Italia,8.7
511,2019-02-26,Fratelli d'Italia,4.3
511,2019-02-26,Lega,33.2
511,2019-02-26,Movimento 5 Stelle,22.6
511,2019-02-26,+Europa,3.1
511,2019-02-26,Altri,9.6
510,2019-02-19,Partito Democratico,18.6
510,2019-02-19,Forza Italia,9.0
510,2019-02-19,Fratelli d'Italia,4.5
510,2019-02-19,Lega,33.5
510,2019-02-19,Movimento 5 Stelle,22.1
510,2019-02-19,+Europa,2.9
510,2019-02-19,Altri,9.4
509,2019-02-14,Partito Democratico,16.8
509,2019-02-14,Forza Italia,10.5
509,2019-02-14,Fratelli d'Italia,4.6
509,2019-02-14,Lega,34.4
509,2019-02-14,Movimento 5 Stelle,24.0
509,2019-02-14,+Europa,3.3
509,2019-02-14,Altri,3.6
508,2019-02-12,Partito Democratico,17.5
508,2019-02-12,Forza Italia,8.5
508,2019-02-12,Fratelli d'Italia,4.6
508,2019-02-12,Lega,33.8
508,2019-02-12,Movimento 5 Stelle,23.3
508,2019-02-12,+Europa,3.1
508,2019-02-12,Altri,9.2
507,2019-02-05,Partito Democratico,16.8
507,2019-02-05,Forza Italia,8.3
507,2019-02-05,Fratelli d'Italia,4.3
507,2019-02-05,Lega,33.8
507,2019-02-05,Movimento 5 Stelle,24.0
507,2019-02-05,+Europa,3.1
507,2019-02-05,Altri,10.7
506,2019-01-31,Partito Democratico,17.2
506,2019-01-31,Forza Italia,10.4
506,2019-01-31,Fratelli d'Italia,4.6
506,2019-01-31,Lega,33.0
506,2019-01-31,Movimento 5 Stelle,24.7
506,2019-01-31,+Europa,2.8
506,2019-01-31,Altri,3.8
505,2019-01-30,Partito Democratico,17.2
505,2019-01-30,Forza Italia,8.1
505,2019-01-30,Fratelli d'Italia,4.5
505,2019-01-30,Lega,32.6
505,2019-01-30,Movimento 5 Stelle,24.9
505,2019-01-30,+Europa,2.9
505,2019-01-30,Altri,10.2
504,2019-01-23,Partito Democratico,17.9
504,2019-01-23,Forza Italia,8.6
504,2019-01-23,Fratelli d'Italia,4.4
504,2019-01-23,Lega,31.5
504,2019-01-23,Movimento 5 Stelle,25.7
504,2019-01-23,+Europa,3.0
504,2019-01-23,Altri,8.9
503,2019-01-21,Partito Democratico,17.3
503,2019-01-21,Forza Italia,7.1
503,2019-01-21,Fratelli d'Italia,3.4
503,2019-01-21,Lega,35.8
503,2019-01-21,Movimento 5 Stelle,25.4
503,2019-01-21,+Europa,3.5
503,2019-01-21,Altri,6.8
502,2019-01-18,Partito Democratico,16.5
502,2019-01-18,Forza Italia,10.5
502,2019-01-18,Fratelli d'Italia,5.0
502,2019-01-18,Lega,31.2
502,2019-01-18,Movimento 5 Stelle,24.7
502,2019-01-18,+Europa,3.1
502,2019-01-18,Altri,8.4
501,2019-01-15,Partito Democratico,17.3
501,2019-01-15,Forza Italia,8.2
501,2019-01-15,Fratelli d'Italia,4.2
501,2019-01-15,Lega,32.2
501,2019-01-15,Movimento 5 Stelle,25.2
501,2019-01-15,+Europa,3.2
501,2019-01-15,Altri,9.7
500,2019-01-08,Partito Democratico,17.3
500,2019-01-08,Forza Italia,8.3
500,2019-01-08,Fratelli d'Italia,3.8
500,2019-01-08,Lega,32.2
500,2019-01-08,Movimento 5 Stelle,26.3
500,2019-01-08,+Europa,2.9
500,2019-01-08,Altri,9.2
499,2018-12-28,Partito Democratico,18.1
499,2018-12-28,Forza Italia,8.0
499,2018-12-28,Fratelli d'Italia,3.5
499,2018-12-28,Lega,32.9
499,2018-12-28,Movimento 5 Stelle,27.0
499,2018-12-28,+Europa,2.4
499,2018-12-28,Altri,7.3
498,2018-12-20,Partito Democratico,17.5
498,2018-12-20,Forza Italia,9.1
498,2018-12-20,Fratelli d'Italia,3.6
498,2018-12-20,Lega,32.2
498,2018-12-20,Movimento 5 Stelle,25.7
498,2018-12-20,+Europa,2.5
498,2018-12-20,Altri,4.4
496,2018-12-12,Partito Democratico,17.3
496,2018-12-12,Forza Italia,9.4
496,2018-12-12,Fratelli d'Italia,4.2
496,2018-12-12,Lega,33.9
496,2018-12-12,Movimento 5 Stelle,24.6
496,2018-12-12,+Europa,3.3
496,2018-12-12,Altri,4.0
495,2018-12-11,Partito Democratico,17.5
495,2018-12-11,Forza Italia,8.7
495,2018-12-11,Fratelli d'Italia,3.7
495,2018-12-11,Lega,32.0
495,2018-12-11,Movimento 5 Stelle,26.2
495,2018-12-11,+Europa,3.0
495,2018-12-11,Altri,6.6
494,2018-12-04,Partito Democratico,17.6
494,2018-12-04,Forza Italia,8.2
494,2018-12-04,Fratelli d'Italia,3.3
494,2018-12-04,Lega,32.0
494,2018-12-04,Movimento 5 Stelle,27.3
494,2018-12-04,+Europa,2.8
494,2018-12-04,Altri,6.4
493,2018-11-27,Partito Democratico,16.8
493,2018-11-27,Forza Italia,7.9
493,2018-11-27,Fratelli d'Italia,2.6
493,2018-11-27,Lega,36.2
493,2018-11-27,Movimento 5 Stelle,27.7
493,2018-11-27,+Europa,2.1
493,2018-11-27,Altri,6.2
492,2018-11-20,Partito Democratico,17.5
492,2018-11-20,Forza Italia,7.8
492,2018-11-20,Fratelli d'Italia,3.5
492,2018-11-20,Lega,32.7
492,2018-11-20,Movimento 5 Stelle,26.4
492,2018-11-20,+Europa,3.0
492,2018-11-20,Altri,6.8
491,2018-11-14,Partito Democratico,17.1
491,2018-11-14,Forza Italia,10.8
491,2018-11-14,Fratelli d'Italia,4.2
491,2018-11-14,Lega,31.3
491,2018-11-14,Movimento 5 Stelle,26.7
491,2018-11-14,+Europa,2.5
491,2018-11-14,Altri,4.5
490,2018-11-13,Partito Democratico,18.1
490,2018-11-13,Forza Italia,7.4
490,2018-11-13,Fratelli d'Italia,3.7
490,2018-11-13,Lega,31.7
490,2018-11-13,Movimento 5 Stelle,27.4
490,2018-11-13,+Europa,2.7
490,2018-11-13,Altri,9.0
489,2018-11-06,Partito Democratico,16.5
489,2018-11-06,Forza Italia,8.7
489,2018-11-06,Fratelli d'Italia,2.7
489,2018-11-06,Lega,34.7
489,2018-11-06,Movimento 5 Stelle,28.7
489,2018-11-06,+Europa,2.7
489,2018-11-06,Altri,3.6
488,2018-10-31,Partito Democratico,17.0
488,2018-10-31,Forza Italia,7.9
488,2018-10-31,Fratelli d'Italia,3.5
488,2018-10-31,Lega,30.6
488,2018-10-31,Movimento 5 Stelle,29.0
488,2018-10-31,+Europa,2.7
488,2018-10-31,Altri,4.0
487,2018-10-23,Partito Democratico,17.5
487,2018-10-23,Forza Italia,7.6
487,2018-10-23,Fratelli d'Italia,3.7
487,2018-10-23,Lega,30.4
487,2018-10-23,Movimento 5 Stelle,29.1
487,2018-10-23,+Europa,2.76
487,2018-10-23,Altri,6.0
486,2018-10-19,Partito Democratico,15.9
486,2018-10-19,Forza Italia,10.4
486,2018-10-19,Fratelli d'Italia,4.1
486,2018-10-19,Lega,31.7
486,2018-10-19,Movimento 5 Stelle,27.6
486,2018-10-19,+Europa,2.6
486,2018-10-19,Altri,4.0
485,2018-10-16,Partito Democratico,17.1
485,2018-10-16,Forza Italia,8.0
485,2018-10-16,Fratelli d'Italia,4.1
485,2018-10-16,Lega,30.5
485,2018-10-16,Movimento 5 Stelle,28.1
485,2018-10-16,+Europa,2.6
485,2018-10-16,Altri,4.2
484,2018-10-15,Partito Democratico,17.1
484,2018-10-15,Forza Italia,7.8
484,2018-10-15,Fratelli d'Italia,2.4
484,2018-10-15,Lega,33.8
484,2018-10-15,Movimento 5 Stelle,28.5
484,2018-10-15,+Europa,1.9
484,2018-10-15,Altri,5.5
483,2018-10-09,Partito Democratico,17.2
483,2018-10-09,Forza Italia,8.3
483,2018-10-09,Fratelli d'Italia,3.5
483,2018-10-09,Lega,31.0
483,2018-10-09,Movimento 5 Stelle,29.0
483,2018-10-09,+Europa,2.7
483,2018-10-09,Altri,6.3
482,2018-10-03,Partito Democratico,16.2
482,2018-10-03,Forza Italia,9.3
482,2018-10-03,Fratelli d'Italia,3.6
482,2018-10-03,Lega,33.0
482,2018-10-03,Movimento 5 Stelle,29.0
482,2018-10-03,+Europa,2.0
482,2018-10-03,Altri,4.0
481,2018-10-02,Partito Democratico,15.7
481,2018-10-02,Forza Italia,7.3
481,2018-10-02,Fratelli d'Italia,4.0
481,2018-10-02,Lega,32.2
481,2018-10-02,Movimento 5 Stelle,29.8
481,2018-10-02,+Europa,2.6
481,2018-10-02,Altri,6.4
480,2018-09-25,Partito Democratico,16.3
480,2018-09-25,Forza Italia,8.3
480,2018-09-25,Fratelli d'Italia,3.7
480,2018-09-25,Lega,32.0
480,2018-09-25,Movimento 5 Stelle,28.6
480,2018-09-25,+Europa,2.5
480,2018-09-25,Altri,6.6
479,2018-09-19,Partito Democratico,16.5
479,2018-09-19,Forza Italia,10.5
479,2018-09-19,Fratelli d'Italia,3.3
479,2018-09-19,Lega,32.6
479,2018-09-19,Movimento 5 Stelle,28.2
479,2018-09-19,+Europa,2.2
479,2018-09-19,Altri,3.7
478,2018-09-18,Partito Democratico,16.9
478,2018-09-18,Forza Italia,7.0
478,2018-09-18,Fratelli d'Italia,4.3
478,2018-09-18,Lega,31.6
478,2018-09-18,Movimento 5 Stelle,28.7
478,2018-09-18,+Europa,2.6
478,2018-09-18,Altri,6.1
477,2018-09-12,Partito Democratico,16.9
477,2018-09-12,Forza Italia,10.7
477,2018-09-12,Fratelli d'Italia,3.5
477,2018-09-12,Lega,32.0
477,2018-09-12,Movimento 5 Stelle,28.3
477,2018-09-12,+Europa,2.0
477,2018-09-12,Altri,6.2
476,2018-09-12,Partito Democratico,17.3
476,2018-09-12,Forza Italia,7.6
476,2018-09-12,Fratelli d'Italia,3.9
476,2018-09-12,Lega,32.1
476,2018-09-12,Movimento 5 Stelle,27.9
476,2018-09-12,+Europa,2.4
476,2018-09-12,Altri,6.8
475,2018-09-11,Partito Democratico,17.0
475,2018-09-11,Forza Italia,8.7
475,2018-09-11,Fratelli d'Italia,2.5
475,2018-09-11,Lega,33.5
475,2018-09-11,Movimento 5 Stelle,30.0
475,2018-09-11,+Europa,2.4
475,2018-09-11,Altri,3.3
474,2018-09-04,Partito Democratico,17.7
474,2018-09-04,Forza Italia,6.9
474,2018-09-04,Fratelli d'Italia,4.1
474,2018-09-04,Lega,32.2
474,2018-09-04,Movimento 5 Stelle,28.3
474,2018-09-04,+Europa,2.6
474,2018-09-04,Altri,5.7
473,2018-07-31,Partito Democratico,17.4
473,2018-07-31,Forza Italia,8.6
473,2018-07-31,Fratelli d'Italia,3.7
473,2018-07-31,Lega,30.3
473,2018-07-31,Movimento 5 Stelle,29.7
473,2018-07-31,+Europa,2.1
473,2018-07-31,Altri,5.0
472,2018-07-24,Partito Democratico,18.1
472,2018-07-24,Forza Italia,7.9
472,2018-07-24,Fratelli d'Italia,4.1
472,2018-07-24,Lega,30.7
472,2018-07-24,Movimento 5 Stelle,29.3
472,2018-07-24,+Europa,1.9
472,2018-07-24,Altri,5.6
471,2018-07-17,Partito Democratico,18.0
471,2018-07-17,Forza Italia,8.4
471,2018-07-17,Fratelli d'Italia,3.9
471,2018-07-17,Lega,30.1
471,2018-07-17,Movimento 5 Stelle,29.7
471,2018-07-17,+Europa,1.8
471,2018-07-17,Altri,8.1
470,2018-07-10,Partito Democratico,17.8
470,2018-07-10,Forza Italia,7.7
470,2018-07-10,Fratelli d'Italia,4.3
470,2018-07-10,Lega,30.5
470,2018-07-10,Movimento 5 Stelle,29.0
470,2018-07-10,+Europa,2.3
470,2018-07-10,Altri,4.2
469,2018-07-09,Partito Democratico,19.3
469,2018-07-09,Forza Italia,9.9
469,2018-07-09,Fratelli d'Italia,4.0
469,2018-07-09,Lega,27.7
469,2018-07-09,Movimento 5 Stelle,28.1
469,2018-07-09,Altri,10.9
468,2018-07-03,Partito Democratico,17.8
468,2018-07-03,Forza Italia,8.2
468,2018-07-03,Fratelli d'Italia,4.3
468,2018-07-03,Lega,29.8
468,2018-07-03,Movimento 5 Stelle,28.7
468,2018-07-03,+Europa,2.1
468,2018-07-03,Altri,4.3
467,2018-06-26,Partito Democratico,18.8
467,2018-06-26,Forza Italia,8.4
467,2018-06-26,Fratelli d'Italia,3.8
467,2018-06-26,Lega,29.7
467,2018-06-26,Movimento 5 Stelle,29.4
467,2018-06-26,+Europa,1.7
467,2018-06-26,Altri,3.9
466,2018-06-21,Partito Democratico,16.8
466,2018-06-21,Forza Italia,12.4
466,2018-06-21,Fratelli d'Italia,4.2
466,2018-06-21,Lega,28.3
466,2018-06-21,Movimento 5 Stelle,28.0
466,2018-06-21,+Europa,1.8
466,2018-06-21,Altri,5.5
465,2018-06-19,Partito Democratico,18.8
465,2018-06-19,Forza Italia,9.2
465,2018-06-19,Fratelli d'Italia,4.1
465,2018-06-19,Lega,29.2
465,2018-06-19,Movimento 5 Stelle,29.0
465,2018-06-19,+Europa,2.0
465,2018-06-19,Altri,4.0
464,2018-06-14,Partito Democratico,17.5
464,2018-06-14,Forza Italia,12.3
464,2018-06-14,Fratelli d'Italia,4.3
464,2018-06-14,Lega,27.3
464,2018-06-14,Movimento 5 Stelle,29.0
464,2018-06-14,+Europa,1.8
464,2018-06-14,Altri,4.2
463,2018-06-12,Partito Democratico,18.4
463,2018-06-12,Forza Italia,8.6
463,2018-06-12,Fratelli d'Italia,3.9
463,2018-06-12,Lega,27.0
463,2018-06-12,Movimento 5 Stelle,31.5
463,2018-06-12,+Europa,1.9
463,2018-06-12,Altri,4.6
462,2018-06-05,Partito Democratico,18.5
462,2018-06-05,Forza Italia,8.8
462,2018-06-05,Fratelli d'Italia,3.7
462,2018-06-05,Lega,27.2
462,2018-06-05,Movimento 5 Stelle,30.9
462,2018-06-05,+Europa,2.2
462,2018-06-05,Altri,7.6
461,2018-05-31,Partito Democratico,17.0
461,2018-05-31,Forza Italia,12.5
461,2018-05-31,Fratelli d'Italia,3.8
461,2018-05-31,Lega,23.7
461,2018-05-31,Movimento 5 Stelle,33.7
461,2018-05-31,+Europa,2.0
461,2018-05-31,Altri,5.4
460,2018-05-29,Partito Democratico,19.4
460,2018-05-29,Forza Italia,8.0
460,2018-05-29,Fratelli d'Italia,3.8
460,2018-05-29,Lega,27.5
460,2018-05-29,Movimento 5 Stelle,29.5
460,2018-05-29,+Europa,2.4
460,2018-05-29,Altri,5.6
459,2018-05-18,Partito Democratico,17.5
459,2018-05-18,Forza Italia,13.8
459,2018-05-18,Fratelli d'Italia,4.2
459,2018-05-18,Lega,22.3
459,2018-05-18,Movimento 5 Stelle,31.2
459,2018-05-18,+Europa,1.6
459,2018-05-18,Altri,6.4
458,2018-05-15,Partito Democratico,19.0
458,2018-05-15,Forza Italia,9.8
458,2018-05-15,Fratelli d'Italia,3.8
458,2018-05-15,Lega,25.5
458,2018-05-15,Movimento 5 Stelle,32.1
458,2018-05-15,+Europa,1.8
458,2018-05-15,Altri,4.8
457,2018-05-11,Partito Democratico,18.0
457,2018-05-11,Forza Italia,12.8
457,2018-05-11,Fratelli d'Italia,3.9
457,2018-05-11,Lega,22.8
457,2018-05-11,Movimento 5 Stelle,32.1
457,2018-05-11,+Europa,1.6
457,2018-05-11,Altri,4.8
456,2018-05-08,Partito Democratico,19.0
456,2018-05-08,Forza Italia,9.4
456,2018-05-08,Fratelli d'Italia,4.4
456,2018-05-08,Lega,24.4
456,2018-05-08,Movimento 5 Stelle,32.3
456,2018-05-08,+Europa,1.5
456,2018-05-08,Altri,4.6
455,2018-05-02,Partito Democratico,18.0
455,2018-05-02,Forza Italia,12.4
455,2018-05-02,Fratelli d'Italia,4.1
455,2018-05-02,Lega,21.8
455,2018-05-02,Movimento 5 Stelle,32.8
455,2018-05-02,+Europa,2.2
455,2018-05-02,Altri,5.6
454,2018-04-17,Partito Democratico,17.8
454,2018-04-17,Forza Italia,12.5
454,2018-04-17,Fratelli d'Italia,4.0
454,2018-04-17,Lega,20.7
454,2018-04-17,Movimento 5 Stelle,34.1
454,2018-04-17,+Europa,2.0
454,2018-04-17,Altri,5.9
453,2018-04-11,Partito Democratico,17.8
453,2018-04-11,Forza Italia,12.5
453,2018-04-11,Fratelli d'Italia,4.1
453,2018-04-11,Lega,19.5
453,2018-04-11,Movimento 5 Stelle,34.2
453,2018-04-11,+Europa,2.2
453,2018-04-11,Altri,4.7
452,2018-04-03,Partito Democratico,17.6
452,2018-04-03,Forza Italia,12.5
452,2018-04-03,Fratelli d'Italia,4.5
452,2018-04-03,Lega,19.4
452,2018-04-03,Movimento 5 Stelle,34.6
452,2018-04-03,+Europa,1.4
452,2018-04-03,Altri,4.7
451,2018-03-21,Partito Democratico,18.0
451,2018-03-21,Forza Italia,10.5
451,2018-03-21,Fratelli d'Italia,3.1
451,2018-03-21,Lega,22.3
451,2018-03-21,Movimento 5 Stelle,34.5
451,2018-03-21,+Europa,1.7
451,2018-03-21,Altri,5.1
450,2018-03-21,Partito Democratico,18.0
450,2018-03-21,Forza Italia,13.4
450,2018-03-21,Fratelli d'Italia,4.2
450,2018-03-21,Lega,18.8
450,2018-03-21,Movimento 5 Stelle,33.4
450,2018-03-21,+Europa,1.6
450,2018-03-21,Altri,4.5
449,2018-03-19,Partito Democratico,18.5
449,2018-03-19,Forza Italia,13.5
449,2018-03-19,Lega,18.2
449,2018-03-19,Movimento 5 Stelle,33.6
449,2018-03-19,+Europa,2.2
449,2018-03-19,Altri,7.6
448,2018-02-16,Partito Democratico,20.0
448,2018-02-16,Forza Italia,15.0
448,2018-02-16,Fratelli d'Italia,4.0
448,2018-02-16,Lega,14.0
448,2018-02-16,Movimento 5 Stelle,31.0
448,2018-02-16,+Europa,4.0
448,2018-02-16,Altri,0.0
447,2018-02-16,Partito Democratico,23.5
447,2018-02-16,Forza Italia,15.2
447,2018-02-16,Fratelli d'Italia,4.4
447,2018-02-16,Lega,13.4
447,2018-02-16,Movimento 5 Stelle,28.3
447,2018-02-16,+Europa,2.9
447,2018-02-16,Altri,3.1
446,2018-02-16,Partito Democratico,22.1
446,2018-02-16,Forza Italia,17.3
446,2018-02-16,Fratelli d'Italia,4.8
446,2018-02-16,Lega,14.2
446,2018-02-16,Movimento 5 Stelle,26.8
446,2018-02-16,+Europa,2.3
446,2018-02-16,Altri,2.1
445,2018-02-14,Partito Democratico,22.4
445,2018-02-14,Forza Italia,17.5
445,2018-02-14,Fratelli d'Italia,4.8
445,2018-02-14,Lega,14.1
445,2018-02-14,Movimento 5 Stelle,27.0
445,2018-02-14,+Europa,2.0
445,2018-02-14,Altri,1.5
444,2018-02-12,Partito Democratico,23.6
444,2018-02-12,Forza Italia,17.9
444,2018-02-12,Fratelli d'Italia,4.6
444,2018-02-12,Lega,12.3
444,2018-02-12,Movimento 5 Stelle,27.6
444,2018-02-12,+Europa,1.2
444,2018-02-12,Altri,5.4
443,2018-02-06,Partito Democratico,23.7
443,2018-02-06,Forza Italia,15.9
443,2018-02-06,Fratelli d'Italia,5.1
443,2018-02-06,Lega,12.9
443,2018-02-06,Movimento 5 Stelle,28.4
443,2018-02-06,+Europa,2.0
443,2018-02-06,Altri,4.6
442,2018-02-02,Partito Democratico,24.3
442,2018-02-02,Forza Italia,18.4
442,2018-02-02,Fratelli d'Italia,4.5
442,2018-02-02,Lega,13.6
442,2018-02-02,Movimento 5 Stelle,26.4
442,2018-02-02,+Europa,1.5
442,2018-02-02,Altri,4.3
441,2018-01-30,Partito Democratico,25.3
441,2018-01-30,Forza Italia,15.9
441,2018-01-30,Fratelli d'Italia,4.0
441,2018-01-30,Lega,12.2
441,2018-01-30,Movimento 5 Stelle,29.2
441,2018-01-30,+Europa,1.1
441,2018-01-30,Altri,3.5
440,2018-01-29,Partito Democratico,25.3
440,2018-01-29,Forza Italia,15.9
440,2018-01-29,Fratelli d'Italia,4.0
440,2018-01-29,Lega,12.2
440,2018-01-29,Movimento 5 Stelle,29.2
440,2018-01-29,+Europa,1.1
440,2018-01-29,Altri,3.5
439,2018-01-26,Partito Democratico,24.3
439,2018-01-26,Forza Italia,18.4
439,2018-01-26,Fratelli d'Italia,4.5
439,2018-01-26,Lega,13.6
439,2018-01-26,Movimento 5 Stelle,26.4
439,2018-01-26,+Europa,1.5
439,2018-01-26,Altri,4.3
437,2018-01-17,Partito Democratico,24.2
437,2018-01-17,Forza Italia,18.0
437,2018-01-17,Fratelli d'Italia,4.4
437,2018-01-17,Lega,13.5
437,2018-01-17,Movimento 5 Stelle,26.3
437,2018-01-17,+Europa,1.8
437,2018-01-17,Altri,3.1
435,2017-12-21,Partito Democratico,26.0
435,2017-12-21,Forza Italia,15.0
435,2017-12-21,Fratelli d'Italia,5.0
435,2017-12-21,Lega,14.0
435,2017-12-21,Movimento 5 Stelle,28.0
435,2017-12-21,Altri,3.0
434,2017-12-21,Partito Democratico,23.5
434,2017-12-21,Forza Italia,16.8
434,2017-12-21,Fratelli d'Italia,5.0
434,2017-12-21,Lega,14.5
434,2017-12-21,Movimento 5 Stelle,26.3
434,2017-12-21,Altri,5.1
433,2017-12-11,Partito Democratico,24.0
433,2017-12-11,Forza Italia,16.4
433,2017-12-11,Fratelli d'Italia,5.0
433,2017-12-11,Lega,14.5
433,2017-12-11,Movimento 5 Stelle,26.5
433,2017-12-11,Altri,7.8
432,2017-11-08,Partito Democratico,24.7
432,2017-11-08,Forza Italia,15.5
432,2017-11-08,Fratelli d'Italia,4.2
432,2017-11-08,Lega,15.7
432,2017-11-08,Movimento 5 Stelle,28.3
432,2017-11-08,Altri,6.3
430,2017-10-19,Partito Democratico,29.0
430,2017-10-19,Forza Italia,13.0
430,2017-10-19,Fratelli d'Italia,4.5
430,2017-10-19,Lega,14.0
430,2017-10-19,Movimento 5 Stelle,28.5
430,2017-10-19,Altri,5.5
429,2017-09-27,Partito Democratico,29.0
429,2017-09-27,Forza Italia,12.0
429,2017-09-27,Fratelli d'Italia,5.0
429,2017-09-27,Lega,13.5
429,2017-09-27,Movimento 5 Stelle,29.0
429,2017-09-27,Altri,5.5
427,2017-09-22,Partito Democratico,26.0
427,2017-09-22,Forza Italia,14.5
427,2017-09-22,Fratelli d'Italia,4.1
427,2017-09-22,Lega,14.6
427,2017-09-22,Movimento 5 Stelle,26.7
427,2017-09-22,Altri,8.9
426,2017-09-13,Partito Democratico,29.5
426,2017-09-13,Forza Italia,12.0
426,2017-09-13,Fratelli d'Italia,5.0
426,2017-09-13,Lega,13.5
426,2017-09-13,Movimento 5 Stelle,28.5
426,2017-09-13,Altri,4.5
425,2017-08-15,Partito Democratico,19.2
425,2017-08-15,Forza Italia,8.4
425,2017-08-15,Fratelli d'Italia,4.4
425,2017-08-15,Lega,25.8
425,2017-08-15,Movimento 5 Stelle,23.6
425,2017-08-15,Altri,16.3
424,2017-08-02,Partito Democratico,28.4
424,2017-08-02,Forza Italia,13.3
424,2017-08-02,Fratelli d'Italia,4.5
424,2017-08-02,Lega,13.9
424,2017-08-02,Movimento 5 Stelle,28.0
424,2017-08-02,Altri,8.2
423,2017-07-26,Partito Democratico,29.0
423,2017-07-26,Forza Italia,13.0
423,2017-07-26,Fratelli d'Italia,4.5
423,2017-07-26,Lega,13.5
423,2017-07-26,Movimento 5 Stelle,28.5
423,2017-07-26,Altri,6.5
422,2017-07-12,Partito Democratico,29.5
422,2017-07-12,Forza Italia,12.5
422,2017-07-12,Fratelli d'Italia,4.0
422,2017-07-12,Lega,13.5
422,2017-07-12,Movimento 5 Stelle,29.5
422,2017-07-12,Altri,6.5
421,2017-06-30,Partito Democratico,29.0
421,2017-06-30,Forza Italia,12.0
421,2017-06-30,Fratelli d'Italia,4.0
421,2017-06-30,Lega,13.0
421,2017-06-30,Movimento 5 Stelle,29.0
421,2017-06-30,Altri,8.5
420,2017-05-25,Partito Democratico,29.5
420,2017-05-25,Forza Italia,11.5
420,2017-05-25,Fratelli d'Italia,4.0
420,2017-05-25,Lega,12.5
420,2017-05-25,Movimento 5 Stelle,28.5
420,2017-05-25,Altri,9.5
419,2017-05-09,Partito Democratico,27.4
419,2017-05-09,Forza Italia,13.9
419,2017-05-09,Fratelli d'Italia,4.8
419,2017-05-09,Lega,13.5
419,2017-05-09,Movimento 5 Stelle,29.3
419,2017-05-09,Altri,9.1
418,2017-04-12,Partito Democratico,26.2
418,2017-04-12,Forza Italia,14.0
418,2017-04-12,Fratelli d'Italia,4.7
418,2017-04-12,Lega,13.5
418,2017-04-12,Movimento 5 Stelle,28.0
418,2017-04-12,Altri,12.3
417,2017-04-07,Partito Democratico,25.9
417,2017-04-07,Forza Italia,14.0
417,2017-04-07,Fratelli d'Italia,5.3
417,2017-04-07,Lega,13.8
417,2017-04-07,Movimento 5 Stelle,26.7
417,2017-04-07,Altri,10.1
416,2017-03-22,Partito Democratico,26.8
416,2017-03-22,Forza Italia,12.7
416,2017-03-22,Fratelli d'Italia,4.6
416,2017-03-22,Lega,12.8
416,2017-03-22,Movimento 5 Stelle,32.3
416,2017-03-22,Altri,7.5
415,2017-03-20,Partito Democratico,25.3
415,2017-03-20,Forza Italia,13.5
415,2017-03-20,Fratelli d'Italia,5.4
415,2017-03-20,Lega,12.0
415,2017-03-20,Movimento 5 Stelle,26.5
415,2017-03-20,Altri,15.4
414,2017-03-14,Partito Democratico,25.5
414,2017-03-14,Forza Italia,14.0
414,2017-03-14,Fratelli d'Italia,5.6
414,2017-03-14,Lega,13.7
414,2017-03-14,Movimento 5 Stelle,26.4
414,2017-03-14,Altri,12.3
413,2017-03-01,Partito Democratico,29.0
413,2017-03-01,Forza Italia,11.0
413,2017-03-01,Fratelli d'Italia,4.5
413,2017-03-01,Lega,12.5
413,2017-03-01,Movimento 5 Stelle,28.0
413,2017-03-01,Altri,5.5
412,2017-02-23,Partito Democratico,32.0
412,2017-02-23,Forza Italia,11.0
412,2017-02-23,Fratelli d'Italia,4.5
412,2017-02-23,Lega,12.0
412,2017-02-23,Movimento 5 Stelle,27.5
412,2017-02-23,Altri,7.5
411,2017-02-20,Partito Democratico,30.1
411,2017-02-20,Forza Italia,13.0
411,2017-02-20,Fratelli d'Italia,4.3
411,2017-02-20,Lega,12.8
411,2017-02-20,Movimento 5 Stelle,30.9
411,2017-02-20,Altri,5.5
410,2017-02-06,Partito Democratico,32.7
410,2017-02-06,Forza Italia,18.9
410,2017-02-06,Fratelli d'Italia,2.4
410,2017-02-06,Lega,14.0
410,2017-02-06,Movimento 5 Stelle,17.4
410,2017-02-06,Altri,2.2
409,2017-01-30,Partito Democratico,28.6
409,2017-01-30,Forza Italia,13.2
409,2017-01-30,Fratelli d'Italia,4.5
409,2017-01-30,Alleanza Verdi Sinistra,4.3
409,2017-01-30,Lega,13.1
409,2017-01-30,Movimento 5 Stelle,26.2
409,2017-01-30,Altri,6.9
408,2016-12-12,Partito Democratico,31.7
408,2016-12-12,Forza Italia,12.7
408,2016-12-12,Fratelli d'Italia,4.3
408,2016-12-12,Lega,12.8
408,2016-12-12,Movimento 5 Stelle,26.5
408,2016-12-12,Altri,6.3
406,2016-10-24,Partito Democratico,33.0
406,2016-10-24,Forza Italia,12.6
406,2016-10-24,Fratelli d'Italia,3.9
406,2016-10-24,Alleanza Verdi Sinistra,0.5
406,2016-10-24,Lega,12.0
406,2016-10-24,Movimento 5 Stelle,26.5
406,2016-10-24,Altri,8.9
404,2016-10-03,Partito Democratico,31.8
404,2016-10-03,Forza Italia,13.5
