n,data_inserimento,partito,valore
184,2013-11-25,Unione di Centro,1.6
184,2013-11-25,Altri,12.5
183,2013-11-21,Partito Democratico,30.3
183,2013-11-21,Forza Italia,18.1
183,2013-11-21,Fratelli d'Italia,2.0
183,2013-11-21,Lega,3.5
183,2013-11-21,Movimento 5 Stelle,20.0
183,2013-11-21,Sinistra Ecologia Libertà,3.5
183,2013-11-21,Scelta Civica,2.0
183,2013-11-21,Unione di Centro,1.6
183,2013-11-21,Altri,7.5
182,2013-11-20,Partito Democratico,26.5
182,2013-11-20,Forza Italia,20.1
182,2013-11-20,Fratelli d'Italia,3.5
182,2013-11-20,Lega,4.1
182,2013-11-20,Movimento 5 Stelle,24.2
182,2013-11-20,Sinistra Ecologia Libertà,4.2
182,2013-11-20,Scelta Civica,2.1
182,2013-11-20,Unione di Centro,2.5
182,2013-11-20,Altri,4.0
181,2013-11-19,Partito Democratico,29.2
181,2013-11-19,Forza Italia,16.0
181,2013-11-19,Fratelli d'Italia,3.3
181,2013-11-19,Lega,3.5
181,2013-11-19,Movimento 5 Stelle,22.8
181,2013-11-19,Sinistra Ecologia Libertà,3.5
181,2013-11-19,Scelta Civica,3.2
181,2013-11-19,Unione di Centro,2.9
181,2013-11-19,Altri,10.5
180,2013-11-19,Partito Democratico,30.0
180,2013-11-19,Forza Italia,18.1
180,2013-11-19,Fratelli d'Italia,2.3
180,2013-11-19,Lega,3.9
180,2013-11-19,Movimento 5 Stelle,22.0
180,2013-11-19,Sinistra Ecologia Libertà,3.6
180,2013-11-19,Scelta Civica,2.4
180,2013-11-19,Unione di Centro,2.3
180,2013-11-19,Altri,7.5
179,2013-11-16,Partito Democratico,29.5
179,2013-11-16,Forza Italia,18.0
179,2013-11-16,Fratelli d'Italia,0.9
179,2013-11-16,Lega,2.3
179,2013-11-16,Movimento 5 Stelle,16.6
179,2013-11-16,Sinistra Ecologia Libertà,3.9
179,2013-11-16,Scelta Civica,2.9
179,2013-11-16,Unione di Centro,1.3
179,2013-11-16,Altri,4.9
178,2013-11-14,Partito Democratico,29.5
178,2013-11-14,Forza Italia,23.0
178,2013-11-14,Fratelli d'Italia,2.2
178,2013-11-14,Lega,4.1
178,2013-11-14,Movimento 5 Stelle,20.7
178,2013-11-14,Sinistra Ecologia Libertà,4.2
178,2013-11-14,Scelta Civica,3.2
178,2013-11-14,Unione di Centro,2.1
178,2013-11-14,Altri,6.9
177,2013-11-12,Partito Democratico,29.8
177,2013-11-12,Forza Italia,23.9
177,2013-11-12,Fratelli d'Italia,2.3
177,2013-11-12,Lega,4.0
177,2013-11-12,Movimento 5 Stelle,21.7
177,2013-11-12,Sinistra Ecologia Libertà,4.2
177,2013-11-12,Scelta Civica,2.6
177,2013-11-12,Unione di Centro,2.2
177,2013-11-12,Altri,8.5
176,2013-11-11,Partito Democratico,28.8
176,2013-11-11,Forza Italia,24.2
176,2013-11-11,Fratelli d'Italia,3.0
176,2013-11-11,Lega,5.1
176,2013-11-11,Movimento 5 Stelle,21.3
176,2013-11-11,Sinistra Ecologia Libertà,4.8
176,2013-11-11,Scelta Civica,2.4
176,2013-11-11,Unione di Centro,2.2
176,2013-11-11,Altri,8.4
174,2013-11-05,Partito Democratico,30.5
174,2013-11-05,Forza Italia,23.7
174,2013-11-05,Fratelli d'Italia,2.5
174,2013-11-05,Lega,4.2
174,2013-11-05,Movimento 5 Stelle,20.4
174,2013-11-05,Sinistra Ecologia Libertà,4.4
174,2013-11-05,Scelta Civica,3.0
174,2013-11-05,Unione di Centro,2.1
174,2013-11-05,Altri,8.5
173,2013-11-04,Partito Democratico,30.0
173,2013-11-04,Forza Italia,22.8
173,2013-11-04,Fratelli d'Italia,2.4
173,2013-11-04,Lega,4.2
173,2013-11-04,Movimento 5 Stelle,20.4
173,2013-11-04,Sinistra Ecologia Libertà,4.2
173,2013-11-04,Scelta Civica,3.5
173,2013-11-04,Unione di Centro,2.0
173,2013-11-04,Altri,7.9
172,2013-10-30,Partito Democratico,30.1
172,2013-10-30,Forza Italia,23.5
172,2013-10-30,Fratelli d'Italia,2.6
172,2013-10-30,Lega,4.6
172,2013-10-30,Movimento 5 Stelle,21.8
172,2013-10-30,Italia Viva,0.5
172,2013-10-30,Sinistra Ecologia Libertà,4.1
172,2013-10-30,Scelta Civica,4.0
172,2013-10-30,Unione di Centro,2.1
172,2013-10-30,Altri,4.2
171,2013-10-29,Partito Democratico,30.1
171,2013-10-29,Forza Italia,24.1
171,2013-10-29,Fratelli d'Italia,2.3
171,2013-10-29,Lega,4.1
171,2013-10-29,Movimento 5 Stelle,21.0
171,2013-10-29,Sinistra Ecologia Libertà,4.7
171,2013-10-29,Scelta Civica,2.9
171,2013-10-29,Unione di Centro,2.0
171,2013-10-29,Altri,8.5
170,2013-10-22,Partito Democratico,29.0
170,2013-10-22,Forza Italia,25.4
170,2013-10-22,Fratelli d'Italia,2.2
170,2013-10-22,Lega,4.0
170,2013-10-22,Movimento 5 Stelle,21.5
170,2013-10-22,Sinistra Ecologia Libertà,4.6
170,2013-10-22,Scelta Civica,3.2
170,2013-10-22,Unione di Centro,1.8
170,2013-10-22,Altri,7.5
169,2013-10-16,Partito Democratico,30.9
169,2013-10-16,Forza Italia,23.0
169,2013-10-16,Fratelli d'Italia,2.1
169,2013-10-16,Lega,5.2
169,2013-10-16,Movimento 5 Stelle,21.5
169,2013-10-16,Italia Viva,1.3
169,2013-10-16,Sinistra Ecologia Libertà,3.5
169,2013-10-16,Scelta Civica,5.8
169,2013-10-16,Unione di Centro,2.1
169,2013-10-16,Altri,2.8
168,2013-10-16,Partito Democratico,28.0
168,2013-10-16,Forza Italia,24.0
168,2013-10-16,Fratelli d'Italia,2.2
168,2013-10-16,Lega,3.8
168,2013-10-16,Movimento 5 Stelle,21.8
168,2013-10-16,Sinistra Ecologia Libertà,4.0
168,2013-10-16,Scelta Civica,5.2
168,2013-10-16,Unione di Centro,2.2
168,2013-10-16,Altri,6.5
167,2013-10-16,Partito Democratico,27.1
167,2013-10-16,Forza Italia,21.0
167,2013-10-16,Fratelli d'Italia,3.4
167,2013-10-16,Lega,4.6
167,2013-10-16,Movimento 5 Stelle,25.4
167,2013-10-16,Sinistra Ecologia Libertà,4.4
167,2013-10-16,Scelta Civica,4.2
167,2013-10-16,Unione di Centro,1.9
167,2013-10-16,Altri,4.3
166,2013-10-15,Partito Democratico,28.7
166,2013-10-15,Forza Italia,25.2
166,2013-10-15,Fratelli d'Italia,2.4
166,2013-10-15,Lega,4.2
166,2013-10-15,Movimento 5 Stelle,20.6
166,2013-10-15,Sinistra Ecologia Libertà,4.5
166,2013-10-15,Scelta Civica,4.4
166,2013-10-15,Unione di Centro,1.6
166,2013-10-15,Altri,8.5
165,2013-10-14,Partito Democratico,27.0
165,2013-10-14,Forza Italia,24.6
165,2013-10-14,Fratelli d'Italia,2.8
165,2013-10-14,Lega,5.5
165,2013-10-14,Movimento 5 Stelle,20.0
165,2013-10-14,Sinistra Ecologia Libertà,5.1
165,2013-10-14,Scelta Civica,5.1
165,2013-10-14,Unione di Centro,1.2
165,2013-10-14,Altri,8.3
164,2013-10-09,Partito Democratico,29.0
164,2013-10-09,Forza Italia,23.2
164,2013-10-09,Fratelli d'Italia,2.4
164,2013-10-09,Lega,3.8
164,2013-10-09,Movimento 5 Stelle,22.1
164,2013-10-09,Sinistra Ecologia Libertà,3.9
164,2013-10-09,Scelta Civica,5.2
164,2013-10-09,Unione di Centro,2.0
164,2013-10-09,Altri,6.1
163,2013-10-08,Partito Democratico,29.6
163,2013-10-08,Forza Italia,24.1
163,2013-10-08,Fratelli d'Italia,2.3
163,2013-10-08,Lega,4.2
163,2013-10-08,Movimento 5 Stelle,19.5
163,2013-10-08,Sinistra Ecologia Libertà,4.5
163,2013-10-08,Scelta Civica,5.3
163,2013-10-08,Unione di Centro,1.3
163,2013-10-08,Altri,7.5
162,2013-10-07,Partito Democratico,25.0
162,2013-10-07,Forza Italia,26.0
162,2013-10-07,Movimento 5 Stelle,22.0
162,2013-10-07,Scelta Civica,5.0
162,2013-10-07,Unione di Centro,5.0
162,2013-10-07,Altri,7.0
161,2013-10-07,Partito Democratico,28.5
161,2013-10-07,Forza Italia,22.7
161,2013-10-07,Fratelli d'Italia,2.2
161,2013-10-07,Lega,3.9
161,2013-10-07,Movimento 5 Stelle,24.1
161,2013-10-07,Sinistra Ecologia Libertà,4.2
161,2013-10-07,Scelta Civica,4.6
161,2013-10-07,Unione di Centro,2.1
161,2013-10-07,Altri,6.5
160,2013-10-04,Partito Democratico,31.2
160,2013-10-04,Forza Italia,24.8
160,2013-10-04,Fratelli d'Italia,2.4
160,2013-10-04,Lega,4.5
160,2013-10-04,Movimento 5 Stelle,19.1
160,2013-10-04,Sinistra Ecologia Libertà,3.8
160,2013-10-04,Scelta Civica,4.6
160,2013-10-04,Unione di Centro,1.4
160,2013-10-04,Altri,8.5
159,2013-10-02,Partito Democratico,27.1
159,2013-10-02,Forza Italia,25.8
159,2013-10-02,Fratelli d'Italia,2.2
159,2013-10-02,Lega,4.1
159,2013-10-02,Movimento 5 Stelle,20.5
159,2013-10-02,Sinistra Ecologia Libertà,4.3
159,2013-10-02,Scelta Civica,4.8
159,2013-10-02,Unione di Centro,1.8
159,2013-10-02,Altri,8.4
158,2013-10-01,Partito Democratico,29.2
158,2013-10-01,Forza Italia,25.0
158,2013-10-01,Fratelli d'Italia,2.4
158,2013-10-01,Lega,4.0
158,2013-10-01,Movimento 5 Stelle,19.7
158,2013-10-01,Sinistra Ecologia Libertà,4.3
158,2013-10-01,Scelta Civica,5.2
158,2013-10-01,Unione di Centro,1.3
158,2013-10-01,Altri,8.5
157,2013-09-30,Partito Democratico,28.0
157,2013-09-30,Forza Italia,27.0
157,2013-09-30,Fratelli d'Italia,2.1
157,2013-09-30,Lega,4.1
157,2013-09-30,Movimento 5 Stelle,18.5
157,2013-09-30,Sinistra Ecologia Libertà,4.2
157,2013-09-30,Altri,13.7
156,2013-09-27,Partito Democratico,28.0
156,2013-09-27,Forza Italia,27.0
156,2013-09-27,Fratelli d'Italia,1.8
156,2013-09-27,Lega,4.8
156,2013-09-27,Movimento 5 Stelle,18.8
156,2013-09-27,Sinistra Ecologia Libertà,4.5
156,2013-09-27,Scelta Civica,4.5
156,2013-09-27,Unione di Centro,1.4
156,2013-09-27,Altri,8.5
155,2013-09-24,Partito Democratico,27.4
155,2013-09-24,Forza Italia,25.6
155,2013-09-24,Fratelli d'Italia,2.4
155,2013-09-24,Lega,4.1
155,2013-09-24,Movimento 5 Stelle,21.4
155,2013-09-24,Sinistra Ecologia Libertà,4.4
155,2013-09-24,Scelta Civica,4.9
155,2013-09-24,Unione di Centro,1.4
155,2013-09-24,Altri,8.5
154,2013-09-20,Partito Democratico,28.5
154,2013-09-20,Forza Italia,27.7
154,2013-09-20,Fratelli d'Italia,2.1
154,2013-09-20,Lega,4.3
154,2013-09-20,Movimento 5 Stelle,18.3
154,2013-09-20,Sinistra Ecologia Libertà,4.5
154,2013-09-20,Scelta Civica,3.9
154,2013-09-20,Unione di Centro,1.0
154,2013-09-20,Altri,8.4
153,2013-09-17,Partito Democratico,27.3
153,2013-09-17,Forza Italia,26.9
153,2013-09-17,Fratelli d'Italia,2.2
153,2013-09-17,Lega,3.8
153,2013-09-17,Movimento 5 Stelle,20.0
153,2013-09-17,Sinistra Ecologia Libertà,4.6
153,2013-09-17,Scelta Civica,5.3
153,2013-09-17,Unione di Centro,1.2
153,2013-09-17,Altri,8.5
152,2013-09-10,Partito Democratico,26.0
152,2013-09-10,Forza Italia,28.7
152,2013-09-10,Fratelli d'Italia,2.3
152,2013-09-10,Lega,3.6
152,2013-09-10,Movimento 5 Stelle,19.5
152,2013-09-10,Sinistra Ecologia Libertà,5.8
152,2013-09-10,Scelta Civica,3.5
152,2013-09-10,Unione di Centro,2.5
152,2013-09-10,Altri,4.3
151,2013-09-10,Partito Democratico,27.8
151,2013-09-10,Forza Italia,27.3
151,2013-09-10,Fratelli d'Italia,2.2
151,2013-09-10,Lega,3.4
151,2013-09-10,Movimento 5 Stelle,19.5
151,2013-09-10,Sinistra Ecologia Libertà,4.5
151,2013-09-10,Scelta Civica,4.8
151,2013-09-10,Unione di Centro,1.2
151,2013-09-10,Altri,8.6
150,2013-09-06,Partito Democratico,26.0
150,2013-09-06,Forza Italia,27.9
150,2013-09-06,Fratelli d'Italia,1.9
150,2013-09-06,Lega,4.7
150,2013-09-06,Movimento 5 Stelle,19.8
150,2013-09-06,Sinistra Ecologia Libertà,5.6
150,2013-09-06,Scelta Civica,3.9
150,2013-09-06,Unione di Centro,1.6
150,2013-09-06,Altri,8.1
149,2013-09-04,Partito Democratico,26.0
149,2013-09-04,Forza Italia,28.5
149,2013-09-04,Fratelli d'Italia,2.0
149,2013-09-04,Lega,3.5
149,2013-09-04,Movimento 5 Stelle,19.5
149,2013-09-04,Sinistra Ecologia Libertà,6.0
149,2013-09-04,Scelta Civica,3.5
149,2013-09-04,Unione di Centro,2.5
149,2013-09-04,Altri,4.0
148,2013-08-30,Partito Democratico,24.0
148,2013-08-30,Forza Italia,27.9
148,2013-08-30,Fratelli d'Italia,1.5
148,2013-08-30,Lega,5.1
148,2013-08-30,Movimento 5 Stelle,20.1
148,2013-08-30,Sinistra Ecologia Libertà,6.6
148,2013-08-30,Scelta Civica,4.5
148,2013-08-30,Unione di Centro,1.2
148,2013-08-30,Altri,6.0
147,2013-08-02,Partito Democratico,24.7
147,2013-08-02,Forza Italia,28.3
147,2013-08-02,Fratelli d'Italia,2.1
147,2013-08-02,Lega,4.6
147,2013-08-02,Movimento 5 Stelle,18.2
147,2013-08-02,Sinistra Ecologia Libertà,6.3
147,2013-08-02,Scelta Civica,4.1
147,2013-08-02,Unione di Centro,1.5
147,2013-08-02,Altri,10.9
146,2013-07-30,Partito Democratico,26.8
146,2013-07-30,Forza Italia,27.2
146,2013-07-30,Fratelli d'Italia,2.3
146,2013-07-30,Lega,3.2
146,2013-07-30,Movimento 5 Stelle,20.6
146,2013-07-30,Sinistra Ecologia Libertà,5.4
146,2013-07-30,Scelta Civica,4.6
146,2013-07-30,Unione di Centro,1.5
146,2013-07-30,Altri,8.5
145,2013-07-25,Partito Democratico,28.0
145,2013-07-25,Forza Italia,25.5
145,2013-07-25,Fratelli d'Italia,2.0
145,2013-07-25,Lega,4.0
145,2013-07-25,Movimento 5 Stelle,18.5
145,2013-07-25,Sinistra Ecologia Libertà,4.5
145,2013-07-25,Scelta Civica,5.5
145,2013-07-25,Unione di Centro,2.5
145,2013-07-25,Altri,6.0
144,2013-07-24,Partito Democratico,24.5
144,2013-07-24,Forza Italia,24.0
144,2013-07-24,Fratelli d'Italia,3.2
144,2013-07-24,Lega,4.5
144,2013-07-24,Movimento 5 Stelle,23.6
144,2013-07-24,Sinistra Ecologia Libertà,5.6
144,2013-07-24,Scelta Civica,4.7
144,2013-07-24,Unione di Centro,1.8
144,2013-07-24,Altri,4.3
143,2013-07-23,Partito Democratico,26.4
143,2013-07-23,Forza Italia,27.7
143,2013-07-23,Fratelli d'Italia,2.3
143,2013-07-23,Lega,3.5
143,2013-07-23,Movimento 5 Stelle,20.0
143,2013-07-23,Sinistra Ecologia Libertà,5.2
143,2013-07-23,Scelta Civica,4.9
143,2013-07-23,Unione di Centro,1.6
143,2013-07-23,Altri,6.5
141,2013-07-16,Partito Democratico,26.6
141,2013-07-16,Forza Italia,27.2
141,2013-07-16,Fratelli d'Italia,2.4
141,2013-07-16,Lega,4.2
141,2013-07-16,Movimento 5 Stelle,19.2
141,2013-07-16,Sinistra Ecologia Libertà,5.4
141,2013-07-16,Scelta Civica,4.8
141,2013-07-16,Unione di Centro,1.5
141,2013-07-16,Altri,3.5
140,2013-07-09,Partito Democratico,28.1
140,2013-07-09,Forza Italia,27.0
140,2013-07-09,Fratelli d'Italia,2.4
140,2013-07-09,Lega,3.9
140,2013-07-09,Movimento 5 Stelle,17.6
140,2013-07-09,Sinistra Ecologia Libertà,5.7
140,2013-07-09,Scelta Civica,4.4
140,2013-07-09,Unione di Centro,1.5
140,2013-07-09,Altri,6.1
139,2013-07-03,Partito Democratico,29.0
139,2013-07-03,Forza Italia,26.6
139,2013-07-03,Fratelli d'Italia,2.3
139,2013-07-03,Lega,3.5
139,2013-07-03,Movimento 5 Stelle,17.0
139,2013-07-03,Sinistra Ecologia Libertà,5.7
139,2013-07-03,Scelta Civica,4.1
139,2013-07-03,Unione di Centro,1.6
139,2013-07-03,Altri,6.5
138,2013-07-02,Partito Democratico,28.0
138,2013-07-02,Forza Italia,28.1
138,2013-07-02,Fratelli d'Italia,2.0
138,2013-07-02,Lega,3.9
138,2013-07-02,Movimento 5 Stelle,16.1
138,2013-07-02,Sinistra Ecologia Libertà,4.9
138,2013-07-02,Scelta Civica,4.5
138,2013-07-02,Unione di Centro,2.6
138,2013-07-02,Altri,5.5
137,2013-06-25,Partito Democratico,27.8
137,2013-06-25,Forza Italia,27.0
137,2013-06-25,Fratelli d'Italia,1.9
137,2013-06-25,Lega,3.6
137,2013-06-25,Movimento 5 Stelle,17.9
137,2013-06-25,Sinistra Ecologia Libertà,5.8
137,2013-06-25,Scelta Civica,4.6
137,2013-06-25,Unione di Centro,1.3
137,2013-06-25,Altri,6.9
136,2013-06-19,Partito Democratico,28.4
136,2013-06-19,Forza Italia,28.8
136,2013-06-19,Fratelli d'Italia,2.0
136,2013-06-19,Lega,3.8
136,2013-06-19,Movimento 5 Stelle,18.0
136,2013-06-19,Italia Viva,1.0
136,2013-06-19,Sinistra Ecologia Libertà,5.0
136,2013-06-19,Scelta Civica,4.6
136,2013-06-19,Unione di Centro,1.7
136,2013-06-19,Altri,8.9
135,2013-06-18,Partito Democratico,28.5
135,2013-06-18,Forza Italia,27.3
135,2013-06-18,Fratelli d'Italia,1.8
135,2013-06-18,Lega,4.1
135,2013-06-18,Movimento 5 Stelle,18.8
135,2013-06-18,Sinistra Ecologia Libertà,5.6
135,2013-06-18,Scelta Civica,4.8
135,2013-06-18,Unione di Centro,1.2
135,2013-06-18,Altri,6.5
134,2013-06-11,Partito Democratico,27.8
134,2013-06-11,Forza Italia,28.1
134,2013-06-11,Fratelli d'Italia,1.7
134,2013-06-11,Lega,3.9
134,2013-06-11,Movimento 5 Stelle,19.7
134,2013-06-11,Sinistra Ecologia Libertà,5.4
134,2013-06-11,Scelta Civica,4.6
134,2013-06-11,Unione di Centro,1.1
134,2013-06-11,Altri,6.5
133,2013-06-10,Partito Democratico,25.3
133,2013-06-10,Forza Italia,27.1
133,2013-06-10,Fratelli d'Italia,3.5
133,2013-06-10,Lega,4.0
133,2013-06-10,Movimento 5 Stelle,20.1
133,2013-06-10,Sinistra Ecologia Libertà,5.9
133,2013-06-10,Scelta Civica,3.1
133,2013-06-10,Unione di Centro,1.9
133,2013-06-10,Altri,2.2
131,2013-06-05,Partito Democratico,24.5
131,2013-06-05,Forza Italia,24.0
131,2013-06-05,Fratelli d'Italia,3.2
131,2013-06-05,Lega,4.5
131,2013-06-05,Movimento 5 Stelle,23.6
131,2013-06-05,Sinistra Ecologia Libertà,5.6
131,2013-06-05,Scelta Civica,4.7
131,2013-06-05,Unione di Centro,1.8
131,2013-06-05,Altri,4.3
130,2013-06-04,Partito Democratico,25.4
130,2013-06-04,Forza Italia,26.8
130,2013-06-04,Fratelli d'Italia,2.0
130,2013-06-04,Lega,4.2
130,2013-06-04,Movimento 5 Stelle,22.1
130,2013-06-04,Sinistra Ecologia Libertà,5.6
130,2013-06-04,Scelta Civica,4.8
130,2013-06-04,Unione di Centro,1.2
130,2013-06-04,Altri,8.5
129,2013-05-28,Partito Democratico,23.7
129,2013-05-28,Forza Italia,26.0
129,2013-05-28,Fratelli d'Italia,2.0
129,2013-05-28,Lega,4.7
129,2013-05-28,Movimento 5 Stelle,24.2
129,2013-05-28,Sinistra Ecologia Libertà,5.5
129,2013-05-28,Scelta Civica,5.1
129,2013-05-28,Unione di Centro,1.4
129,2013-05-28,Altri,3.9
128,2013-05-24,Partito Democratico,23.1
128,2013-05-24,Forza Italia,27.7
128,2013-05-24,Fratelli d'Italia,3.2
128,2013-05-24,Lega,4.4
128,2013-05-24,Movimento 5 Stelle,21.2
128,2013-05-24,Sinistra Ecologia Libertà,5.5
128,2013-05-24,Scelta Civica,3.5
128,2013-05-24,Unione di Centro,1.7
128,2013-05-24,Altri,2.7
127,2013-05-21,Partito Democratico,23.3
127,2013-05-21,Forza Italia,27.6
127,2013-05-21,Fratelli d'Italia,3.0
127,2013-05-21,Lega,4.0
127,2013-05-21,Movimento 5 Stelle,22.1
127,2013-05-21,Sinistra Ecologia Libertà,6.1
127,2013-05-21,Scelta Civica,4.1
127,2013-05-21,Unione di Centro,1.6
127,2013-05-21,Altri,2.8
126,2013-05-21,Partito Democratico,23.0
126,2013-05-21,Forza Italia,26.5
126,2013-05-21,Fratelli d'Italia,2.1
126,2013-05-21,Lega,4.8
126,2013-05-21,Movimento 5 Stelle,23.0
126,2013-05-21,Sinistra Ecologia Libertà,6.1
126,2013-05-21,Scelta Civica,5.7
126,2013-05-21,Unione di Centro,1.4
126,2013-05-21,Altri,3.8
125,2013-05-14,Partito Democratico,22.8
125,2013-05-14,Forza Italia,26.6
125,2013-05-14,Fratelli d'Italia,2.2
125,2013-05-14,Lega,4.3
125,2013-05-14,Movimento 5 Stelle,23.4
125,2013-05-14,Sinistra Ecologia Libertà,6.0
125,2013-05-14,Scelta Civica,5.3
125,2013-05-14,Unione di Centro,1.4
125,2013-05-14,Altri,2.0
123,2013-05-08,Partito Democratico,22.8
123,2013-05-08,Forza Italia,28.5
123,2013-05-08,Fratelli d'Italia,2.8
123,2013-05-08,Lega,3.7
123,2013-05-08,Movimento 5 Stelle,23.2
123,2013-05-08,Sinistra Ecologia Libertà,5.7
123,2013-05-08,Scelta Civica,5.1
123,2013-05-08,Unione di Centro,1.5
123,2013-05-08,Altri,2.3
122,2013-05-08,Partito Democratico,20.5
122,2013-05-08,Forza Italia,27.5
122,2013-05-08,Fratelli d'Italia,2.1
122,2013-05-08,Lega,3.8
122,2013-05-08,Movimento 5 Stelle,23.7
122,2013-05-08,Sinistra Ecologia Libertà,7.7
122,2013-05-08,Scelta Civica,5.6
122,2013-05-08,Unione di Centro,2.5
122,2013-05-08,Altri,2.9
121,2013-05-07,Partito Democratico,22.3
121,2013-05-07,Forza Italia,27.3
121,2013-05-07,Fratelli d'Italia,2.0
121,2013-05-07,Lega,4.0
121,2013-05-07,Movimento 5 Stelle,25.9
121,2013-05-07,Sinistra Ecologia Libertà,5.8
121,2013-05-07,Scelta Civica,4.4
121,2013-05-07,Unione di Centro,1.5
121,2013-05-07,Altri,7.5
120,2013-04-30,Partito Democratico,22.7
120,2013-04-30,Forza Italia,26.0
120,2013-04-30,Fratelli d'Italia,2.4
120,2013-04-30,Lega,4.3
120,2013-04-30,Movimento 5 Stelle,26.1
120,2013-04-30,Sinistra Ecologia Libertà,5.1
120,2013-04-30,Scelta Civica,4.8
120,2013-04-30,Unione di Centro,1.4
120,2013-04-30,Altri,6.5
119,2013-04-27,Partito Democratico,25.4
119,2013-04-27,Forza Italia,27.0
119,2013-04-27,Fratelli d'Italia,2.3
119,2013-04-27,Lega,4.4
119,2013-04-27,Movimento 5 Stelle,22.7
119,2013-04-27,Sinistra Ecologia Libertà,4.9
119,2013-04-27,Scelta Civica,4.7
119,2013-04-27,Unione di Centro,1.6
119,2013-04-27,Altri,3.2
118,2013-04-24,Partito Democratico,20.3
118,2013-04-24,Forza Italia,27.1
118,2013-04-24,Fratelli d'Italia,2.1
118,2013-04-24,Lega,4.1
118,2013-04-24,Movimento 5 Stelle,29.1
118,2013-04-24,Sinistra Ecologia Libertà,5.2
118,2013-04-24,Scelta Civica,4.3
118,2013-04-24,Unione di Centro,1.8
118,2013-04-24,Altri,2.0
117,2013-04-22,Partito Democratico,27.0
117,2013-04-22,Forza Italia,26.8
117,2013-04-22,Fratelli d'Italia,1.2
117,2013-04-22,Lega,4.2
117,2013-04-22,Movimento 5 Stelle,24.0
117,2013-04-22,Sinistra Ecologia Libertà,3.2
117,2013-04-22,Scelta Civica,5.8
117,2013-04-22,Unione di Centro,1.9
117,2013-04-22,Altri,8.1
116,2013-04-22,Partito Democratico,25.5
116,2013-04-22,Forza Italia,23.5
116,2013-04-22,Fratelli d'Italia,1.5
116,2013-04-22,Lega,4.5
116,2013-04-22,Movimento 5 Stelle,24.5
116,2013-04-22,Sinistra Ecologia Libertà,3.5
116,2013-04-22,Scelta Civica,7.0
116,2013-04-22,Unione di Centro,2.0
116,2013-04-22,Altri,4.0
115,2013-04-16,Partito Democratico,26.9
115,2013-04-16,Forza Italia,25.6
115,2013-04-16,Fratelli d'Italia,1.6
115,2013-04-16,Lega,3.7
115,2013-04-16,Movimento 5 Stelle,23.9
115,2013-04-16,Sinistra Ecologia Libertà,3.2
115,2013-04-16,Scelta Civica,5.8
115,2013-04-16,Unione di Centro,2.0
115,2013-04-16,Altri,6.6
113,2013-04-09,Partito Democratico,25.7
113,2013-04-09,Forza Italia,24.7
113,2013-04-09,Fratelli d'Italia,2.1
113,2013-04-09,Lega,4.5
113,2013-04-09,Movimento 5 Stelle,23.7
113,2013-04-09,Sinistra Ecologia Libertà,3.5
113,2013-04-09,Scelta Civica,5.4
113,2013-04-09,Unione di Centro,2.2
113,2013-04-09,Altri,2.9
112,2013-03-29,Partito Democratico,26.0
112,2013-03-29,Forza Italia,26.2
112,2013-03-29,Fratelli d'Italia,1.0
112,2013-03-29,Lega,4.3
112,2013-03-29,Movimento 5 Stelle,24.8
112,2013-03-29,Sinistra Ecologia Libertà,2.9
112,2013-03-29,Scelta Civica,6.8
112,2013-03-29,Unione di Centro,1.9
112,2013-03-29,Altri,5.4
110,2013-03-26,Partito Democratico,29.9
110,2013-03-26,Movimento 5 Stelle,24.4
110,2013-03-26,Altri,5.8
109,2013-03-21,Partito Democratico,24.5
109,2013-03-21,Forza Italia,23.2
109,2013-03-21,Fratelli d'Italia,1.7
109,2013-03-21,Lega,3.7
109,2013-03-21,Movimento 5 Stelle,28.5
109,2013-03-21,Sinistra Ecologia Libertà,3.3
109,2013-03-21,Scelta Civica,5.7
109,2013-03-21,Unione di Centro,2.0
109,2013-03-21,Altri,1.5
108,2013-03-18,Partito Democratico,25.1
108,2013-03-18,Forza Italia,23.3
108,2013-03-18,Fratelli d'Italia,1.0
108,2013-03-18,Lega,3.8
108,2013-03-18,Movimento 5 Stelle,30.0
108,2013-03-18,Sinistra Ecologia Libertà,2.0
108,2013-03-18,Scelta Civica,8.3
108,2013-03-18,Unione di Centro,1.6
108,2013-03-18,Altri,5.5
107,2013-03-08,Partito Democratico,25.7
107,2013-03-08,Forza Italia,22.2
107,2013-03-08,Fratelli d'Italia,1.4
107,2013-03-08,Lega,4.0
107,2013-03-08,Movimento 5 Stelle,27.0
107,2013-03-08,Sinistra Ecologia Libertà,2.4
107,2013-03-08,Scelta Civica,8.4
107,2013-03-08,Unione di Centro,2.0
107,2013-03-08,Altri,6.5
106,2013-02-08,Partito Democratico,32.2
106,2013-02-08,Forza Italia,22.0
106,2013-02-08,Fratelli d'Italia,1.0
106,2013-02-08,Lega,5.4
106,2013-02-08,Movimento 5 Stelle,14.3
106,2013-02-08,Sinistra Ecologia Libertà,3.5
106,2013-02-08,Scelta Civica,9.3
106,2013-02-08,Unione di Centro,3.0
106,2013-02-08,Altri,5.5
105,2013-02-08,Partito Democratico,29.9
105,2013-02-08,Forza Italia,20.1
105,2013-02-08,Fratelli d'Italia,1.8
105,2013-02-08,Lega,4.8
105,2013-02-08,Movimento 5 Stelle,14.7
105,2013-02-08,Sinistra Ecologia Libertà,3.8
105,2013-02-08,Scelta Civica,9.9
