stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
Effettuato,08/10/2024,08/10/2024,OSP CGIL/CISL/UIL,Plurisettoriale,"LAVORATORI SETTORI MANUTENZIONI FERROVIARIE, EDILE E METALMECCANICO PROVINCIA DI BOLOGNA",RFI DOIT BOLOGNA: 2 ORE A FINE TURNO OD ORARIO DI LAVORO,Territoriale,"ART. 2, CO. 7, L. 146/90 E S.M.I. - INCIDENTE MORTALE STAZIONE S. GIORGIO DI PIANO (BO)",05/10/2024,Emilia-Romagna,Bologna,05/10/2024 21:17,2024-10-08,2024-10-08
Effettuato,07/10/2024,07/10/2024,FILT-CGIL,Circolazione e sicurezza stradale,"PERSONALE SOC. GSA  ADDETTO A SERVIZI ANTINCENDIO, SORVEGLIANZA E PRIMO INTERVENTO PRESSO STRADE, AUTOSTRADE, STAZIONI FERROVIARIE",2 ORE: DALLE 19.00 ALLE 21.00,Nazionale,null,20/09/2024,Italia,Tutte,20/09/2024 10:06,2024-10-07,2024-10-07
Effettuato,05/10/2024,05/10/2024,ORSA TPL,Trasporto pubblico locale,PERSONALE DELLE AZIENDE DI TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,null,16/07/2024,Italia,Tutte,16/07/2024 23:16,2024-10-05,2024-10-05
Effettuato,05/10/2024,05/10/2024,OSP ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,4 ORE: DALLE 15.00 ALLE 19.00,Locale,null,24/09/2024,Friuli-Venezia Giulia,Udine,24/09/2024 10:07,2024-10-05,2024-10-05
Effettuato,05/10/2024,05/10/2024,OSR ORSA TPL,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI REGGIO EMILIA, MODENA E PIACENZA",24 ORE VARIE MODALITA',Provinciale,null,10/09/2024,Emilia-Romagna,Tutte,10/09/2024 12:05,2024-10-05,2024-10-05
Effettuato,05/10/2024,05/10/2024,OSR ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 19.40 ALLE 23.40,Locale,null,24/09/2024,Campania,Napoli,24/09/2024 16:42,2024-10-05,2024-10-05
Effettuato,05/10/2024,05/10/2024,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",24 ORE: VARIE MODALITA',Locale,null,24/09/2024,Emilia-Romagna,Tutte,24/09/2024 08:31,2024-10-05,2024-10-05
Effettuato,05/10/2024,05/10/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERRO/FAISA-CISAL/ USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. START  ROMAGNA BACINO DI RIMINI,4 ORE: DALLE 09.00 ALLE 13.00,Locale,null,27/09/2024,Emilia-Romagna,Rimini,27/09/2024 17:43,2024-10-05,2024-10-05
Effettuato,04/10/2024,04/10/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/SALPAS ORSA,Appalti ferroviari,"PERSONALE SOC. DUSSMANN LOTTI PULITORI VIAGGIANTI AV, GRANDI STAZIONI TERMINI E STAZ. TIBURTINA E IMPIANTI FISSI AV TERMINI S. LORENZO",INTERO TURNO PER OGNI TURNO,Locale,null,23/09/2024,Lazio,Roma,23/09/2024 15:35,2024-10-04,2024-10-04
Effettuato,03/10/2024,03/10/2024,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,2 ORE: DALLE 17.30 ALLE 19.30,Locale,null,01/10/2024,Friuli-Venezia Giulia,Udine,01/10/2024 21:22,2024-10-03,2024-10-03
Effettuato,03/10/2024,03/10/2024,OSP ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,2 ORE: DALLE 17.30 ALLE 19.30,Locale,null,01/10/2024,Friuli-Venezia Giulia,Udine,01/10/2024 21:15,2024-10-03,2024-10-03
Effettuato,01/10/2024,01/10/2024,OSP ADL,Aereo,PERSONALE SOCC. DUSSMANN SERVICE E SPD ADDETTI A PULIZIE AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 24.00,Nazionale,null,13/09/2024,Italia,Tutte,13/09/2024 10:55,2024-10-01,2024-10-01
"Revocato (include le azioni di revoca, sospensione e differimento)",30/09/2024,04/10/2024,COMITATO TRASPORTO SICILIANO,Trasporto merci,FERMO SERVIZI AUTOTRASPORTO C/TERZI REGIONE SICILIA,120 ORE: DALLE 00.01 DEL 30/9 ALLE 24.00 DEL 4/10,Regionale,null,04/09/2024,Sicilia,Tutte,05/09/2024 16:48,2024-09-30,2024-10-04
Effettuato,30/09/2024,30/09/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,24 ORE,Locale,null,07/09/2024,Liguria,Savona,07/09/2024 21:50,2024-09-30,2024-09-30
Effettuato,30/09/2024,30/09/2024,OSP SIAL-COBAS + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,24 ORE,Locale,null,07/09/2024,Liguria,Savona,07/09/2024 21:58,2024-09-30,2024-09-30
Effettuato,30/09/2024,30/09/2024,OSR SALPAS-ORSA,Appalti ferroviari,PERSONALE DELLA SOC. VUOLO GROUP MANUTENZIONE TOILETTE E REVISIONE CANTIERI SOC. TRENITALIA IMC SAN LORENZO,INTERO TURNO PER OGNI TURNO DI LAVORO,Territoriale,null,11/09/2024,Lazio,Roma,11/09/2024 12:59,2024-09-30,2024-09-30
Effettuato,30/09/2024,01/10/2024,OSR UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. TRENORD,23 ORE: DALLE 03.00 DEL 30/9 ALLE 02.00 DELL'1/10,Regionale,null,11/07/2024,Lombardia,Tutte,11/07/2024 12:08,2024-09-30,2024-10-01
"Revocato (include le azioni di revoca, sospensione e differimento)",28/09/2024,28/09/2024,OSP CUB TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMAT DI PALERMO,24 ORE,Locale,null,21/06/2024,Sicilia,Palermo,21/06/2024 07:36,2024-09-28,2024-09-28
Effettuato,27/09/2024,27/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAST-CONFSAL,Appalti ferroviari,PERSONALE APPALTI FERROVIARI SOC. L'OPEROSA OPERANTE PRESSO LOTTO 1 GRANDI STAZIONI E LOTTO 14 RFI REGIONE PIEMONTE,MEZZO TURNO FINE PRESTAZIONE LAVORATIVA,Territoriale,null,29/08/2024,Piemonte,Tutte,29/08/2024 21:00,2024-09-27,2024-09-27
Effettuato,27/09/2024,27/09/2024,OST FIT-CISL,Trasporto pubblico locale,PERSONALE SOC. ARST SEDE AUTOMOBILISTICA DI OLBIA (SS),8 ORE: DALLE 09.30 ALLE 13.29/DALLE 16.30 ALLE 20.29,Locale,null,31/07/2024,Sardegna,Sassari,31/07/2024 09:55,2024-09-27,2024-09-27
Effettuato,24/09/2024,24/09/2024,CUB TRASPORTI,Aereo,PERSONALE SOC. ALHA AIRPORT AEROPORTO DI ROMA FIUMICINO,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,06/09/2024,Italia,Tutte,06/09/2024 08:44,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,FILT-CGIL,Aereo,PERSONALE NAVIGANTE DELLA SOC. WIZZ AIR MALTA LIMITED,24 ORE: DALLE 00.00 ALLE 24.00,Nazionale,null,11/09/2024,Italia,Tutte,11/09/2024 17:19,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. AGS HANDLING AEROPORTO DI MILANO MALPENSA,24 ORE,Nazionale,null,12/09/2024,Italia,Tutte,12/09/2024 14:36,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE DELLA SOC. MERCITALIA RAIL DELLA REGIONE EMILIA ROMAGNA,24 ORE: DALLE 00.00 ALLE 23.59,Regionale,null,19/08/2024,Emilia-Romagna,Tutte,19/08/2024 12:20,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. GH VENEZIA AEROPORTO DI VENEZIA TESSERA,24 ORE,Interregionale,null,10/07/2024,Veneto,Venezia,10/07/2024 16:23,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. SICURITALIA IVRI VIGILANZA PRESSO AEROPORTO DI VENEZIA TESSERA,24 ORE,Interregionale,null,10/07/2024,Veneto,Venezia,10/07/2024 16:50,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OSR UGT-TA,Aereo,PERSONALE SOC. GEASAR AEROPORTO DI OLBIA,24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,11/09/2024,Sardegna,Tutte,11/09/2024 11:11,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. SEA AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,22/08/2024,Italia,Tutte,23/08/2024 08:57,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. AIRPORT HANDLING AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,22/08/2024,Italia,Tutte,23/08/2024 09:22,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. SWISSPORT ITALIA AEROPORTO DI MILANO LINATE,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,28/08/2024,Italia,Tutte,28/08/2024 15:27,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. AVIAPARTNER HANDLING AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,30/08/2024,Italia,Tutte,02/09/2024 10:13,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. AGS HANDLING AEROPORTO DI BERGAMO ORIO AL SERIO,24 ORE: DALLE 00.00 ALLE 23.59,Interregionale,null,03/09/2024,Lombardia,Tutte,04/09/2024 09:11,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,"PERSONALE AZIENDE HANDLING E GESTORE DELL'AEROPORTO DI BOLOGNA (ADB, AVIATION SERVICES, FFM BOLOGNA, GH BOLOGNA, AVIAPARTNER E TAG)",24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,16/07/2024,Emilia-Romagna,Tutte,16/07/2024 16:46,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE SOC. ADB AEROPORTO G. MARCONI DI BOLOGNA,4 ORE: DALLE 12.00 ALLE 16.00,Interregionale,null,04/09/2024,Emilia-Romagna,Tutte,04/09/2024 16:46,2024-09-24,2024-09-24
"Revocato (include le azioni di revoca, sospensione e differimento)",24/09/2024,24/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE SOC. AIRPORT GLOBAL SERVICE AEROPORTO DI MILANO  MALPENSA,24 ORE,Nazionale,null,09/09/2024,Italia,Tutte,09/09/2024 14:49,2024-09-24,2024-09-24
Effettuato,24/09/2024,24/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE SOC. AIRPORT GLOBAL SERVICE AEROPORTO DI MILANO  MALPENSA,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,11/09/2024,Italia,Tutte,11/09/2024 15:20,2024-09-24,2024-09-24
"Revocato (include le azioni di revoca, sospensione e differimento)",24/09/2024,24/09/2024,UILT-UIL,Aereo,PERSONALE NAVIGANTE TECNICO SOC. AIR DOLOMITI,24 ORE,Nazionale,null,10/06/2024,Italia,Tutte,10/06/2024 11:53,2024-09-24,2024-09-24
"Revocato (include le azioni di revoca, sospensione e differimento)",24/09/2024,24/09/2024,UILT-UIL,Aereo,PERSONALE PILOTI SOC. EASYJET AIRLINES LIMITED,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,28/08/2024,Italia,Tutte,28/08/2024 14:58,2024-09-24,2024-09-24
"Revocato (include le azioni di revoca, sospensione e differimento)",20/09/2024,20/09/2024,AL-COBAS,Trasporto pubblico locale,PERSONALE SOCC. GRUPPO ATM DI MILANO,24 ORE VARIE MODALITA',Provinciale,null,24/07/2024,Lombardia,Tutte,24/07/2024 11:05,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,CUB TRASPORTI/SGB/COBAS LAVORO PRIVATO/ADL COBAS,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,"ESCLUSE PROVINCE DI RAVENNA, FORLI'-CESENA E RIMINI E SOC. GTT DI TORINO",26/06/2024,Italia,Tutte,26/06/2024 14:43,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSP CUB TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMAT DI PALERMO,24 ORE,Locale,null,29/07/2024,Sicilia,Palermo,29/07/2024 15:56,2024-09-20,2024-09-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/09/2024,20/09/2024,OSP CUB TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMTS DI CATANIA,4 ORE: DALLE 10.00 ALLE 14.00,Locale,null,12/09/2024,Sicilia,Catania,12/09/2024 07:47,2024-09-20,2024-09-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/09/2024,20/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/SALPAS ORSA,Appalti ferroviari,"PERSONALE SOC. DUSSMANN LOTTI PULITORI VIAGGIANTI AV, GRANDI STAZIONI E IMPIANTI FISSI AV TERMINI S. LORENZO",MEZZO TURNO PER OGNI TURNO DI LAVORO,Locale,null,09/09/2024,Lazio,Roma,09/09/2024 17:42,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/SALPAS ORSA,Appalti ferroviari,"PERSONALE SOC. DUSSMANN LOTTI PULITORI VIAGGIANTI AV, GRANDI STAZIONI TERMINI E STAZ. TIBURTINA E IMPIANTI FISSI AV TERMINI S. LORENZO",MEZZO TURNO PER OGNI TURNO DI LAVORO,Locale,null,09/09/2024,Lazio,Roma,11/09/2024 10:07,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,24 ORE,Locale,null,26/08/2024,Campania,Napoli,27/08/2024 09:54,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE: VARIE MODALITA',Regionale,null,06/09/2024,Umbria,Tutte,06/09/2024 10:42,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",24 ORE: VARIE MODALITA',Locale,null,07/09/2024,Emilia-Romagna,Tutte,07/09/2024 18:37,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OSR USB LAVORO PRIVATO/ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. ATAC DI ROMA,4 ORE: DALLE 08.30 ALLE 12.30,Locale,null,02/09/2024,Lazio,Roma,02/09/2024 17:54,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,OST UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. KYMA MOBILITA' DI TARANTO,4 ORE: DALLE 20.00 ALLE 24.00,Locale,null,12/08/2024,Puglia,Taranto,12/08/2024 21:29,2024-09-20,2024-09-20
Effettuato,20/09/2024,20/09/2024,USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,"ESCLUSE PROVINCE DI ANCONA, RAVENNA, FORLI'-CESENA E RIMINI E SOC. GTT DI TORINO",22/07/2024,Italia,Tutte,22/07/2024 10:02,2024-09-20,2024-09-20
Effettuato,19/09/2024,20/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURE DOIT BOLOGNA,24 ORE: DALLE 21.59 DEL 19/9 ALLE 21.59 DEL 20/9,Territoriale,null,24/07/2024,Emilia-Romagna,Bologna,24/07/2024 10:23,2024-09-19,2024-09-20
Effettuato,19/09/2024,20/09/2024,OSR UGL FERROVIERI,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURE DOIT BOLOGNA,24 ORE: DALLE 21.59 DEL 19/9 ALLE 21.59 DEL 20/9,Regionale,null,22/08/2024,Emilia-Romagna,Tutte,22/08/2024 17:26,2024-09-19,2024-09-20
Effettuato,16/09/2024,17/09/2024,OSP SGB,Circolazione e sicurezza stradale,PERSONALE SOC. GSA ADDETTO A PRONTO INTERVENTO ANTINCENDIO E PRIMO SOCCORSO AUTOSTRADA A1 TRATTA INCISA-SASSO MARCONI,24 ORE: DALLE 08.00 DEL 16/9 ALLE 08.00 DEL 17/9,Interregionale,PROVINCE DI BOLOGNA E FIRENZE,07/08/2024,Italia,Tutte,08/08/2024 09:12,2024-09-16,2024-09-17
Effettuato,13/09/2024,13/09/2024,OSR FAST-CONFSAL,Trasporto pubblico locale,PERSONALE SOC. GTT DI TORINO,24 ORE VARIE MODALITA',Locale,null,21/06/2024,Piemonte,Torino,21/06/2024 12:31,2024-09-13,2024-09-13
"Revocato (include le azioni di revoca, sospensione e differimento)",13/09/2024,13/09/2024,OSR FILT-CGIL/UGL FERROVIERI,Appalti ferroviari,PERSONALE SOC. GRUPPO SAM  OPERANTE SULLE STAZIONI RFI (EX CENTOSTAZIONI) REGIONE CAMPANIA,MEZZO TURNO PER OGNI PRESTAZIONE LAVORATIVA,Regionale,null,30/07/2024,Campania,Tutte,30/07/2024 11:09,2024-09-13,2024-09-13
Effettuato,09/09/2024,09/09/2024,FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-FNA,Trasporto pubblico locale,PERSONALE DELLE AZIENDE DI TRASPORTO PUBBLICO LOCALE,8 ORE CON MODALITA' TERRITORIALI,Nazionale,"ESCLUSIONE DELLE SOCC. GTT DI TORINO, AMAT DI PALERMO, FNM GROUP DI MILANO, DB CARGO ITALIA E SBB CARGO ITALIA",23/07/2024,Italia,Tutte,23/07/2024 11:07,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. GEST DI FIRENZE,24 ORE,Territoriale,null,22/07/2024,Toscana,Firenze,22/07/2024 19:31,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. START ASCOLI PICENO,4 ORE: DALLE 11.30 ALLE 15.30,Locale,null,01/08/2024,Marche,Ascoli Piceno,01/08/2024 10:47,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSP UILT-UIL/CISAS,Trasporto pubblico locale,PERSONALE SOC. AMTAB DI BARI,4 ORE: DALLE 19.30 ALLE 23.30,Locale,null,26/07/2024,Puglia,Bari,26/07/2024 10:37,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. COTRAL REGIONE LAZIO,8 ORE: DALLE 8.30 ALLE 16.30,Regionale,null,27/08/2024,Lazio,Tutte,27/08/2024 10:28,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-FNA,Trasporto merci,PERSONALE SOC. DINAZZANO PO BACINO TERRITORIALE EMILIA ROMAGNA,4 ORE: DALLE 09.00 ALLE 13.00,Territoriale,null,24/07/2024,Emilia-Romagna,Tutte,25/07/2024 09:39,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL,Trasporto pubblico locale,PERSONALE DIVISIONE TRASPORTO FERROVIARIO SOC. EAV DI NAPOLI,4 ORE: DALLE 09.00 ALLE 13.00,Locale,null,25/07/2024,Campania,Napoli,26/07/2024 10:36,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OST FILT-CGIL/FIT-CISL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE VIAGGIANTE (MACCHINISTI E CAPITRENO) DELLE FERROVIE SUD EST E S.A. DI LECCE,4 ORE: DALLE 19.30 ALLE 23.30,Locale,null,29/08/2024,Puglia,Lecce,29/08/2024 20:08,2024-09-09,2024-09-09
Effettuato,09/09/2024,09/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOSERVIZI ZANI EVARISTO IMPIANTO DI VIMERCATE (MB),4 ORE: DALLE 8.45 ALLE 12.45,Locale,null,27/08/2024,Lombardia,Monza e Brianza,28/08/2024 11:31,2024-09-09,2024-09-09
"Revocato (include le azioni di revoca, sospensione e differimento)",08/09/2024,09/09/2024,ASSEMBLEA NAZIONALE PDM/PDB,Ferroviario,PERSONALE DI MACCHINA E DI BORDO SOCC. TRENITALIA E TRENITALIA TPER DEL GRUPPO FERROVIE DELLO STATO ITALIANE,23 ORE: DALLE 03.00 DELL' 8/9 ALLE 02.00 DEL 9/9,Nazionale,null,22/07/2024,Italia,Tutte,22/07/2024 16:39,2024-09-08,2024-09-09
Effettuato,08/09/2024,09/09/2024,ASSEMBLEA NAZIONALE PDM/PDB,Ferroviario,"PERSONALE TRENI ( MACCHINISTI E CAPITRENO ) SOCC. TRENITALIA, TRENITALIA TPER E MERCITALIA RAIL",23 ORE: DALLE 03.00 DELL' 8/9 ALLE 02.00 DEL 9/9,Nazionale,null,06/08/2024,Italia,Tutte,06/08/2024 19:19,2024-09-08,2024-09-09
Effettuato,08/09/2024,09/09/2024,USB LAVORO PRIVATO,Ferroviario,PERSONALE IMPRESE CHE SVOLGONO ATTIVITA' FERROVIARIA DI TRASPORTO PASSEGGERI E DELLA SOC. MERCITALIA RAIL,24 ORE: DALLE 3.00 DELL'8/9 ALLE 2.00 DEL 9/9,Nazionale,null,10/07/2024,Italia,Tutte,10/07/2024 15:23,2024-09-08,2024-09-09
Effettuato,07/09/2024,07/09/2024,FILT-CGIL,Aereo,PERSONALE NAVIGANTE DELLA SOC. WIZZ AIR MALTA LIMITED,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,15/07/2024,Italia,Tutte,15/07/2024 15:40,2024-09-07,2024-09-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/09/2024,07/09/2024,FILT-CGIL/UILT-UIL,Aereo,PERSONALE SOC. ENAV ACC ROMA,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,16/07/2024,Italia,Tutte,16/07/2024 16:16,2024-09-07,2024-09-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/09/2024,07/09/2024,FILT-CGIL/UILT-UIL,Aereo,PERSONALE SOC. ENAV APT FIUMICINO,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,28/08/2024,Italia,Tutte,28/08/2024 15:57,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,FIT-CISL/UGL-TA,Aereo,PERSONALE DELLA COMPAGNIA AEREA ITA AIRWAYS,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,17/07/2024,Italia,Tutte,17/07/2024 17:59,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE AGS HANDLING DI MILANO MALPENSA,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,01/08/2024,Italia,Tutte,01/08/2024 14:52,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,OSP ADL,Aereo,PERSONALE SOCC. DUSSMANN SERVICE E SPD ADDETTI A PULIZIE AEROPORTI DI MILANO LINATE E MALPENSA,4 ORE: DALLE 12.00 ALLE 16.00,Nazionale,null,22/07/2024,Italia,Tutte,22/07/2024 14:17,2024-09-07,2024-09-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/09/2024,07/09/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/ORSA TRASPORTI/COBAS TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMAT DI PALERMO,4 ORE: DALLE 10.00 ALLE 14.00,Locale,null,02/07/2024,Sicilia,Palermo,02/07/2024 18:55,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/ORSA TRASPORTI/COBAS TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMAT DI PALERMO,4 ORE: DALLE 10.00 ALLE 14.00,Locale,null,05/09/2024,Sicilia,Palermo,05/09/2024 12:19,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,OSR UGT-TA,Aereo,PERSONALE SOC. GEASAR AEROPORTO DI OLBIA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,09/08/2024,Italia,Tutte,09/08/2024 18:40,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,OSR USB LAVORO PRIVATO,Aereo,PERSONALE SOC. CONSULTA OPERANTE PRESSO GLI AEROPORTI DI PISA E FIRENZE,4 ORE: DALLE 13.00 ALLE 17.00,Regionale,null,14/08/2024,Toscana,Tutte,16/08/2024 13:06,2024-09-07,2024-09-07
Effettuato,07/09/2024,07/09/2024,OSR USB LAVORO PRIVATO,Aereo,PERSONALE SOC. TAH - TOSCANA AEROPORTI HANDLING OPERANTE PRESSO GLI AEROPORTI DI PISA E FIRENZE,4 ORE: DALLE 13.00 ALLE 17.00,Regionale,null,21/08/2024,Toscana,Tutte,21/08/2024 10:20,2024-09-07,2024-09-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/09/2024,07/09/2024,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE SOC. AGS HANDLING AEROPORTO DI MILANO  MALPENSA,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,ASTENSIONE DALLO STRAORDINARIO DAL 24/7 AL 30/9 ESCLUSI PERIODI DI FRANCHIGIA,23/07/2024,Italia,Tutte,23/07/2024 10:26,2024-09-07,2024-09-07
